order_id,order_date,customer_id,product,category,quantity,price,sales,cost,profit,age,gender,region,year,month,month_year
O202591,2024-01-17,C101682,Face Serum,Beauty,1,508.0,508.0,391,117,27,Female,East,2024,1,2024-01
O205906,2023-11-05,C100470,Slim Jeans,Clothing,3,629.0,1887.0,1315,572,58,Female,North,2023,11,2023-11
O201781,2025-05-31,C101339,Sunscreen SPF50,Beauty,2,569.0,1138.0,693,445,24,Female,East,2025,5,2025-05
O206509,2025-03-01,C101542,Slim Jeans,Clothing,3,810.0,2430.0,2027,403,26,Female,North,2025,3,2025-03
O203013,2025-05-06,C101082,Face Serum,Beauty,2,487.0,974.0,619,355,37,Male,North,2025,5,2025-05
O207133,2023-04-25,C100782,T-Shirt Classic,Clothing,2,1126.0,2252.0,1433,819,27,Female,South,2023,4,2023-04
O202307,2024-01-16,C102140,Dumbbell 5kg,Sports,2,742.0,1484.0,983,501,41,Male,West,2024,1,2024-01
O207323,2025-03-29,C101195,Lip Balm,Beauty,2,588.0,1176.0,766,410,49,Female,South,2025,3,2025-03
O203690,2023-06-03,C102169,Face Serum,Beauty,4,671.0,2684.0,2113,571,52,Male,South,2023,6,2023-06
O200687,2025-06-26,C101266,Slim Jeans,Clothing,2,595.0,1190.0,762,428,30,Male,North,2025,6,2025-06
O206011,2024-01-01,C100071,Yoga Mat,Sports,2,306.0,612.0,400,212,44,Male,West,2024,1,2024-01
O207071,2025-04-04,C100415,Portable Charger,Electronics,1,2224.0,2224.0,1490,734,46,Male,North,2025,4,2025-04
O200612,2025-03-12,C102000,Earbuds X1,Electronics,3,2134.0,6402.0,4424,1978,34,Male,West,2025,3,2025-03
O207167,2024-05-08,C100150,Portable Charger,Electronics,2,1882.0,3764.0,2599,1165,57,Male,South,2024,5,2024-05
O207689,2023-03-31,C100216,Smartwatch Pro,Electronics,2,1613.0,3226.0,2311,915,50,Female,East,2023,3,2023-03
O203200,2023-05-23,C100480,Yoga Mat,Sports,2,399.0,798.0,549,249,21,Female,West,2023,5,2023-05
O202267,2024-03-30,C101725,Yoga Mat,Sports,4,445.0,1780.0,1182,598,39,Male,East,2024,3,2024-03
O209810,2024-07-16,C101718,Yoga Mat,Sports,3,390.0,1170.0,747,423,55,Male,West,2024,7,2024-07
O206629,2024-10-12,C100542,Bluetooth Speaker,Electronics,1,1455.0,1455.0,1033,422,51,Male,West,2024,10,2024-10
O204135,2024-08-10,C100051,Yoga Mat,Sports,1,548.0,548.0,389,159,51,Male,North,2024,8,2024-08
O201898,2023-08-05,C100783,Water Bottle,Sports,5,1139.0,5695.0,3843,1852,21,Male,East,2023,8,2023-08
O209559,2025-02-13,C100501,Phone Case,Electronics,4,652.0,2608.0,1855,753,18,Unknown,East,2025,2,2025-02
O207766,2023-02-19,C100496,Lip Balm,Beauty,2,891.0,1782.0,1245,537,29,Female,West,2023,2,2023-02
O200258,2025-09-01,C102475,T-Shirt Classic,Clothing,3,1783.0,5349.0,3398,1951,39,Male,North,2025,9,2025-09
O202924,2023-05-21,C102389,Smartwatch Pro,Electronics,1,1049.0,1049.0,705,344,47,Female,South,2023,5,2023-05
O209452,2025-09-12,C100654,Bluetooth Speaker,Electronics,1,1952.0,1952.0,1437,515,30,Female,North,2025,9,2025-09
O204943,2024-09-23,C100642,Yoga Mat,Sports,4,348.0,1392.0,1045,347,27,Male,South,2024,9,2024-09
O202822,2023-03-30,C100598,LED Lamp,Home,1,598.0,598.0,482,116,56,Female,West,2023,3,2023-03
O206529,2024-08-13,C100445,Hoodie Cozy,Clothing,3,1081.0,3243.0,2003,1240,34,Male,Central,2024,8,2024-08
O203339,2024-09-19,C102396,Ceramic Mug,Home,4,1183.0,4732.0,3732,1000,38,Male,West,2024,9,2024-09
O203525,2025-02-19,C100577,Ceramic Mug,Home,3,1427.0,4281.0,3428,853,43,Female,Central,2025,2,2025-02
O204563,2025-03-06,C101619,Throw Pillow,Home,2,391.0,782.0,535,247,46,Female,West,2025,3,2025-03
O209685,2024-01-13,C100605,Face Serum,Beauty,3,494.0,1482.0,1071,411,21,Male,Central,2024,1,2024-01
O207958,2024-12-29,C100463,Sneakers Lite,Clothing,3,1200.0,3600.0,2165,1435,55,Female,East,2024,12,2024-12
O205329,2023-01-15,C100521,Throw Pillow,Home,2,455.0,910.0,719,191,35,Male,North,2023,1,2023-01
O205223,2023-01-12,C100443,Ceramic Mug,Home,1,1355.0,1355.0,1145,210,19,Male,South,2023,1,2023-01
O202285,2023-07-11,C101409,Water Bottle,Sports,4,875.0,3500.0,2586,914,31,Female,East,2023,7,2023-07
O206063,2024-11-24,C101245,Portable Charger,Electronics,1,2057.0,2057.0,1535,522,45,Male,North,2024,11,2024-11
O204654,2024-03-23,C101435,Earbuds X1,Electronics,4,1418.0,5672.0,4537,1135,43,Male,North,2024,3,2024-03
O205000,2023-10-17,C100541,Ceramic Mug,Home,1,1282.0,1282.0,913,609,45,Female,South,2023,10,2023-10
O206710,2025-08-30,C101310,Face Serum,Beauty,3,673.0,2019.0,1379,640,21,Female,North,2025,8,2025-08
O209352,2024-02-14,C101970,Lip Balm,Beauty,5,682.0,3410.0,2447,963,47,Female,South,2024,2,2024-02
O200484,2025-07-16,C100209,Phone Case,Electronics,3,788.0,2364.0,1676,688,58,Female,South,2025,7,2025-07
O202211,2024-07-24,C100009,Slim Jeans,Clothing,4,423.0,1692.0,1435,257,30,Male,South,2024,7,2024-07
O205416,2023-02-08,C101595,Slim Jeans,Clothing,3,556.0,1668.0,1324,344,58,Female,South,2023,2,2023-02
O207611,2024-01-10,C102345,Throw Pillow,Home,2,695.0,1390.0,1100,290,19,Female,Central,2024,1,2024-01
O202555,2025-03-22,C100324,Yoga Mat,Sports,3,295.0,885.0,698,187,41,Female,Central,2025,3,2025-03
O200007,2023-01-21,C102400,Dumbbell 5kg,Sports,4,705.0,2820.0,1803,1017,43,Male,East,2023,1,2023-01
O203657,2024-05-14,C100018,Yoga Mat,Sports,1,515.0,515.0,343,172,20,Male,South,2024,5,2024-05
O206411,2024-03-04,C100503,Dumbbell 5kg,Sports,4,701.0,2804.0,2168,636,34,Unknown,South,2024,3,2024-03
O209192,2025-04-05,C101697,Smartwatch Pro,Electronics,3,1113.0,3339.0,2248,1091,42,Female,North,2025,4,2025-04
O204874,2023-03-06,C101196,Throw Pillow,Home,4,476.0,1904.0,1530,374,56,Unknown,North,2023,3,2023-03
O204402,2025-01-22,C101620,Face Serum,Beauty,1,781.0,781.0,663,118,60,Other,Central,2025,1,2025-01
O208944,2025-06-17,C101653,Phone Case,Electronics,2,813.0,1626.0,1153,473,39,Female,East,2025,6,2025-06
O205546,2023-08-09,C101218,Water Bottle,Sports,2,803.0,1606.0,1187,419,28,Female,North,2023,8,2023-08
O205297,2024-02-16,C101844,Smartwatch Pro,Electronics,4,1579.0,6316.0,4296,2020,34,Male,North,2024,2,2024-02
O202426,2024-01-30,C101099,Portable Charger,Electronics,2,2493.0,4986.0,3426,1560,41,Male,East,2024,1,2024-01
O206744,2023-08-27,C101225,Face Serum,Beauty,3,700.0,2100.0,1526,574,53,Male,South,2023,8,2023-08
O201814,2023-01-17,C100910,Sunscreen SPF50,Beauty,6,565.0,3390.0,2690,700,52,Female,Central,2023,1,2023-01
O206822,2024-06-23,C101834,Sneakers Lite,Clothing,2,1434.0,2868.0,2386,482,32,Female,South,2024,6,2024-06
O209654,2023-05-14,C101390,Sunscreen SPF50,Beauty,4,679.0,2716.0,2139,577,47,Male,North,2023,5,2023-05
O202274,2023-12-01,C100442,Sunscreen SPF50,Beauty,2,592.0,1184.0,925,259,28,Female,West,2023,12,2023-12
O201011,2024-09-01,C101656,T-Shirt Classic,Clothing,2,1939.0,3878.0,2461,1417,27,Male,East,2024,9,2024-09
O201577,2023-11-05,C100889,T-Shirt Classic,Clothing,3,1116.0,3348.0,2433,915,33,Female,Central,2023,11,2023-11
O207264,2023-05-23,C102254,Sunscreen SPF50,Beauty,2,561.0,1122.0,722,400,40,Female,East,2023,5,2023-05
O201067,2025-02-01,C100432,Water Bottle,Sports,3,739.0,2217.0,1555,662,35,Female,North,2025,2,2025-02
O201991,2023-04-08,C101519,Phone Case,Electronics,3,850.0,2550.0,1871,679,54,Female,West,2023,4,2023-04
O203970,2024-09-02,C101477,Ceramic Mug,Home,2,1616.0,3232.0,2702,530,42,Female,South,2024,9,2024-09
O209101,2024-03-17,C101689,Ceramic Mug,Home,3,1307.0,3921.0,2544,1377,55,Male,East,2024,3,2024-03
O205879,2023-07-27,C100723,T-Shirt Classic,Clothing,2,977.0,1954.0,1551,403,18,Male,North,2023,7,2023-07
O208457,2023-06-24,C100267,LED Lamp,Home,4,420.0,1680.0,1205,475,19,Female,West,2023,6,2023-06
O204542,2023-03-22,C101981,LED Lamp,Home,4,592.0,2368.0,1499,869,40,Male,West,2023,3,2023-03
O209354,2024-01-26,C100396,Face Serum,Beauty,2,580.0,1160.0,844,316,24,Female,North,2024,1,2024-01
O207193,2024-01-02,C101212,Smartwatch Pro,Electronics,3,1109.0,3327.0,2577,750,42,Male,North,2024,1,2024-01
O203867,2024-11-26,C101905,T-Shirt Classic,Clothing,3,1599.0,4797.0,3428,1369,58,Female,South,2024,11,2024-11
O209443,2023-07-18,C100072,Dumbbell 5kg,Sports,3,1104.0,3312.0,2308,1004,41,Male,East,2023,7,2023-07
O206823,2023-02-18,C101970,Hoodie Cozy,Clothing,1,906.0,906.0,605,301,60,Female,South,2023,2,2023-02
O203048,2023-11-16,C101038,Phone Case,Electronics,4,444.0,1776.0,1088,688,26,Female,Central,2023,11,2023-11
O200781,2023-03-17,C100171,Water Bottle,Sports,2,1110.0,2220.0,1403,817,55,Female,South,2023,3,2023-03
O206747,2023-06-04,C100008,LED Lamp,Home,2,831.0,1662.0,1052,610,45,Male,North,2023,6,2023-06
O202675,2024-12-07,C101672,Lip Balm,Beauty,1,871.0,871.0,446,180,54,Male,South,2024,12,2024-12
O201749,2024-06-06,C100400,Slim Jeans,Clothing,3,471.0,1413.0,994,419,50,Male,Central,2024,6,2024-06
O206222,2025-07-20,C102112,Water Bottle,Sports,1,1087.0,1087.0,838,249,60,Male,East,2025,7,2025-07
O207997,2024-07-09,C102131,Earbuds X1,Electronics,1,1570.0,1570.0,957,613,26,Male,North,2024,7,2024-07
O202791,2024-06-21,C101782,Phone Case,Electronics,1,910.0,910.0,607,303,42,Male,East,2024,6,2024-06
O206519,2024-01-27,C101297,T-Shirt Classic,Clothing,3,1317.0,3951.0,2630,1321,24,Female,East,2024,1,2024-01
O205774,2024-03-27,C100705,Yoga Mat,Sports,2,509.0,1018.0,845,173,36,Male,East,2024,3,2024-03
O206357,2023-03-23,C100269,Face Serum,Beauty,2,673.0,1346.0,1051,295,27,Male,East,2023,3,2023-03
O204979,2025-05-31,C100706,Hoodie Cozy,Clothing,4,1149.0,4596.0,3714,882,19,Male,West,2025,5,2025-05
O207636,2023-05-01,C100492,Bed Sheet Set,Home,3,787.0,2361.0,1672,689,42,Male,South,2023,5,2023-05
O201091,2023-12-01,C100841,Water Bottle,Sports,4,937.0,3748.0,2631,1117,33,Female,East,2023,12,2023-12
O206526,2024-02-09,C101511,T-Shirt Classic,Clothing,3,1225.0,3675.0,3031,644,18,Female,East,2024,2,2024-02
O209518,2023-09-22,C101451,Lip Balm,Beauty,1,652.0,652.0,500,152,58,Female,North,2023,9,2023-09
O204627,2023-11-21,C101603,Lip Balm,Beauty,2,877.0,1754.0,1384,370,38,Male,East,2023,11,2023-11
O202324,2025-01-07,C100010,Sneakers Lite,Clothing,3,932.0,2796.0,2272,524,37,Male,Central,2025,1,2025-01
O206534,2024-11-20,C101592,Bluetooth Speaker,Electronics,1,1741.0,1741.0,1412,329,30,Male,Central,2024,11,2024-11
O208999,2024-11-29,C100370,Hoodie Cozy,Clothing,4,1279.0,5116.0,3716,1400,37,Male,West,2024,11,2024-11
O205055,2024-11-28,C100928,Phone Case,Electronics,2,644.0,1288.0,1055,233,47,Male,South,2024,11,2024-11
O202608,2024-02-22,C100976,Sneakers Lite,Clothing,2,1590.0,3180.0,2449,731,26,Male,North,2024,2,2024-02
O209048,2023-12-18,C102073,Phone Case,Electronics,1,644.0,644.0,535,109,59,Male,West,2023,12,2023-12
O202290,2025-06-24,C101230,Phone Case,Electronics,3,568.0,1704.0,1072,632,38,Female,West,2025,6,2025-06
O201727,2025-04-02,C101102,Hoodie Cozy,Clothing,1,1267.0,1267.0,942,325,55,Female,South,2025,4,2025-04
O200610,2024-05-27,C101507,Phone Case,Electronics,3,449.0,1347.0,812,535,59,Female,Central,2024,5,2024-05
O204666,2024-04-29,C100690,Smartwatch Pro,Electronics,3,1191.0,3573.0,2461,1112,57,Male,North,2024,4,2024-04
O208103,2023-04-21,C100847,Ceramic Mug,Home,4,1322.0,5288.0,3544,1744,46,Female,East,2023,4,2023-04
O205413,2024-08-28,C100170,Dumbbell 5kg,Sports,2,646.0,1292.0,1053,239,24,Male,South,2024,8,2024-08
O200343,2024-10-01,C102371,Bed Sheet Set,Home,1,943.0,943.0,674,269,33,Female,South,2024,10,2024-10
O204683,2024-03-06,C102416,Bluetooth Speaker,Electronics,1,1488.0,1488.0,1186,302,54,Male,East,2024,3,2024-03
O208812,2024-01-01,C101025,Ceramic Mug,Home,5,1269.0,6345.0,4621,1724,42,Male,North,2024,1,2024-01
O203750,2023-04-23,C100120,Phone Case,Electronics,3,664.0,1992.0,1279,713,36,Male,North,2023,4,2023-04
O208480,2024-02-12,C102036,Water Bottle,Sports,1,707.0,707.0,578,129,40,Female,South,2024,2,2024-02
O209335,2023-05-30,C102452,LED Lamp,Home,2,689.0,1378.0,1051,327,22,Female,North,2023,5,2023-05
O205999,2024-05-07,C102226,Sunscreen SPF50,Beauty,3,591.0,1773.0,1475,298,40,Male,South,2024,5,2024-05
O203215,2023-08-04,C101851,Slim Jeans,Clothing,4,393.0,1572.0,1311,261,18,Female,West,2023,8,2023-08
O200097,2024-12-03,C100402,Dumbbell 5kg,Sports,1,797.0,797.0,601,196,33,Female,North,2024,12,2024-12
O207434,2024-02-03,C100448,Slim Jeans,Clothing,5,517.0,2585.0,2069,516,26,Female,South,2024,2,2024-02
O207713,2025-07-30,C102124,Face Serum,Beauty,4,786.0,3144.0,2484,660,49,Female,North,2025,7,2025-07
O205176,2024-09-05,C100637,Face Serum,Beauty,3,591.0,1773.0,1483,290,47,Male,South,2024,9,2024-09
O207279,2023-04-22,C102347,Sunscreen SPF50,Beauty,1,330.0,330.0,259,71,57,Male,South,2023,4,2023-04
O206165,2023-05-17,C100367,Lip Balm,Beauty,2,1044.0,2088.0,1662,426,37,Female,South,2023,5,2023-05
O201537,2023-12-22,C100223,Phone Case,Electronics,3,887.0,2661.0,2153,508,32,Other,West,2023,12,2023-12
O203588,2024-06-17,C101645,Throw Pillow,Home,2,563.0,1126.0,873,253,56,Other,West,2024,6,2024-06
O207466,2024-02-02,C100216,Phone Case,Electronics,1,525.0,525.0,352,173,41,Female,South,2024,2,2024-02
O206985,2025-07-25,C101329,Phone Case,Electronics,1,675.0,675.0,462,213,29,Male,South,2025,7,2025-07
O203648,2023-10-29,C100690,Dumbbell 5kg,Sports,1,653.0,653.0,430,223,53,Female,North,2023,10,2023-10
O202657,2025-06-09,C101572,Ceramic Mug,Home,3,1427.0,4281.0,3356,925,39,Female,East,2025,6,2025-06
O207809,2025-05-13,C100023,Lip Balm,Beauty,3,661.0,1983.0,1509,474,25,Male,North,2025,5,2025-05
O201517,2024-07-03,C101599,Dumbbell 5kg,Sports,3,680.0,2040.0,1243,797,34,Male,South,2024,7,2024-07
O205061,2025-09-13,C100281,Slim Jeans,Clothing,1,680.0,680.0,541,139,23,Female,East,2025,9,2025-09
O209377,2024-12-20,C100260,Phone Case,Electronics,1,707.0,707.0,502,205,48,Female,North,2024,12,2024-12
O204624,2025-05-30,C102390,Hoodie Cozy,Clothing,3,1406.0,4218.0,2558,1660,49,Male,West,2025,5,2025-05
O204272,2025-04-08,C100209,Smartwatch Pro,Electronics,1,982.0,982.0,746,236,29,Male,East,2025,4,2025-04
O203669,2024-02-22,C102407,Smartwatch Pro,Electronics,2,1161.0,2322.0,1665,657,26,Male,North,2024,2,2024-02
O206566,2024-07-26,C101748,Lip Balm,Beauty,1,1103.0,1103.0,695,408,23,Male,South,2024,7,2024-07
O205800,2024-07-18,C100410,Phone Case,Electronics,4,912.0,3648.0,3010,638,55,Female,North,2024,7,2024-07
O202090,2024-12-11,C101354,Bed Sheet Set,Home,1,862.0,862.0,549,313,48,Male,North,2024,12,2024-12
O207097,2023-08-20,C101473,Smartwatch Pro,Electronics,1,860.0,860.0,695,165,45,Female,West,2023,8,2023-08
O206171,2024-02-29,C101578,Portable Charger,Electronics,1,1240.0,1240.0,1021,219,27,Male,South,2024,2,2024-02
O200572,2023-01-05,C101081,Dumbbell 5kg,Sports,3,1266.0,3798.0,2416,1382,27,Male,Central,2023,1,2023-01
O209587,2025-03-21,C101283,Phone Case,Electronics,2,898.0,1796.0,1115,681,54,Female,South,2025,3,2025-03
O204688,2025-01-05,C102208,Ceramic Mug,Home,6,884.0,5304.0,3957,1347,50,Male,South,2025,1,2025-01
O209102,2024-05-17,C101937,Face Serum,Beauty,1,770.0,770.0,474,296,47,Female,North,2024,5,2024-05
O203062,2024-11-30,C102339,Yoga Mat,Sports,3,436.0,1308.0,854,454,50,Female,Central,2024,11,2024-11
O207779,2024-08-11,C101718,Bluetooth Speaker,Electronics,3,2004.0,6012.0,4955,1057,54,Male,Central,2024,8,2024-08
O206470,2024-08-15,C101547,Face Serum,Beauty,2,693.0,1386.0,1026,360,55,Male,South,2024,8,2024-08
O207160,2024-07-23,C101877,Bluetooth Speaker,Electronics,6,2346.0,14076.0,10704,3372,56,Female,South,2024,7,2024-07
O206633,2024-12-09,C100912,Yoga Mat,Sports,4,454.0,1816.0,1147,669,36,Female,South,2024,12,2024-12
O208518,2024-03-19,C100586,Ceramic Mug,Home,3,943.0,2829.0,2234,595,26,Female,South,2024,3,2024-03
O207976,2023-04-14,C102467,Dumbbell 5kg,Sports,4,1323.0,5292.0,3904,1388,29,Female,North,2023,4,2023-04
O207345,2024-11-28,C101982,Earbuds X1,Electronics,2,2481.0,4962.0,3700,1262,25,Male,East,2024,11,2024-11
O206304,2023-01-25,C101330,Sunscreen SPF50,Beauty,1,366.0,366.0,228,138,36,Male,North,2023,1,2023-01
O207950,2024-02-24,C100113,Water Bottle,Sports,2,940.0,1880.0,1479,401,56,Male,South,2024,2,2024-02
O209468,2024-10-18,C100411,Ceramic Mug,Home,4,1529.0,6116.0,4592,1524,39,Female,Central,2024,10,2024-10
O209631,2023-12-03,C100259,T-Shirt Classic,Clothing,5,1736.0,8680.0,5231,3449,23,Male,West,2023,12,2023-12
O204479,2023-06-02,C101526,Ceramic Mug,Home,3,1491.0,4473.0,3247,1226,25,Female,West,2023,6,2023-06
O204948,2025-01-02,C100949,Yoga Mat,Sports,2,423.0,846.0,625,221,35,Male,West,2025,1,2025-01
O205976,2024-05-21,C101793,Slim Jeans,Clothing,3,680.0,2040.0,1539,501,27,Male,South,2024,5,2024-05
O200370,2023-02-06,C100834,Bluetooth Speaker,Electronics,3,2552.0,7656.0,6024,1632,48,Male,West,2023,2,2023-02
O201938,2024-01-09,C101304,Throw Pillow,Home,2,584.0,1168.0,731,437,33,Male,South,2024,1,2024-01
O202352,2023-01-21,C101843,Yoga Mat,Sports,2,546.0,1092.0,834,258,24,Male,South,2023,1,2023-01
O207127,2023-08-15,C101690,Water Bottle,Sports,5,677.0,3385.0,2645,740,19,Female,South,2023,8,2023-08
O201753,2024-04-15,C100447,Face Serum,Beauty,3,691.0,2073.0,1394,679,39,Male,South,2024,4,2024-04
O203670,2024-03-12,C100822,Face Serum,Beauty,2,809.0,1618.0,1256,362,44,Male,South,2024,3,2024-03
O207298,2023-06-29,C100389,Lip Balm,Beauty,2,895.0,1790.0,1234,556,41,Male,South,2023,6,2023-06
O203652,2023-03-07,C100581,Lip Balm,Beauty,2,1058.0,2116.0,1575,541,36,Male,West,2023,3,2023-03
O205201,2025-03-05,C101583,Throw Pillow,Home,3,373.0,1119.0,735,384,29,Male,South,2025,3,2025-03
O207959,2023-04-06,C101921,Smartwatch Pro,Electronics,3,1022.0,3066.0,2454,612,19,Female,South,2023,4,2023-04
O202361,2024-03-28,C100108,Bluetooth Speaker,Electronics,2,1859.0,3718.0,2400,1318,30,Female,Central,2024,3,2024-03
O204260,2023-03-14,C101058,Water Bottle,Sports,4,817.0,3268.0,2396,872,59,Female,South,2023,3,2023-03
O205432,2024-05-26,C100618,Sunscreen SPF50,Beauty,2,640.0,1280.0,1045,235,52,Male,Central,2024,5,2024-05
O206285,2025-03-27,C100564,Bluetooth Speaker,Electronics,2,1793.0,3586.0,2263,1323,21,Female,West,2025,3,2025-03
O204991,2023-07-24,C102082,Throw Pillow,Home,2,642.0,1284.0,1029,255,54,Male,East,2023,7,2023-07
O209326,2024-10-20,C100497,Dumbbell 5kg,Sports,1,1051.0,1051.0,864,187,30,Female,Central,2024,10,2024-10
O209491,2024-11-25,C101203,Phone Case,Electronics,2,744.0,1488.0,963,525,33,Male,Central,2024,11,2024-11
O203737,2023-03-17,C100270,Bed Sheet Set,Home,2,695.0,1390.0,1156,234,42,Male,East,2023,3,2023-03
O207568,2025-09-06,C101941,Slim Jeans,Clothing,4,530.0,2120.0,1747,373,34,Female,South,2025,9,2025-09
O208587,2025-04-29,C100382,LED Lamp,Home,4,737.0,2948.0,2004,944,32,Male,North,2025,4,2025-04
O208954,2023-07-03,C101722,Bed Sheet Set,Home,2,481.0,962.0,605,357,39,Male,North,2023,7,2023-07
O208349,2023-08-17,C102054,Earbuds X1,Electronics,5,2509.0,12545.0,8931,3614,23,Male,West,2023,8,2023-08
O205591,2024-05-23,C100999,Bluetooth Speaker,Electronics,3,1850.0,5550.0,4510,1040,21,Male,West,2024,5,2024-05
O201171,2025-08-02,C100213,Hoodie Cozy,Clothing,2,902.0,1804.0,1474,330,50,Female,East,2025,8,2025-08
O207370,2023-07-28,C101593,Dumbbell 5kg,Sports,3,1232.0,3696.0,2828,868,20,Male,Central,2023,7,2023-07
O207988,2024-12-11,C100245,Hoodie Cozy,Clothing,3,1715.0,5145.0,3688,1457,37,Female,North,2024,12,2024-12
O208138,2024-03-02,C100933,Hoodie Cozy,Clothing,4,1009.0,4036.0,2536,1500,21,Male,South,2024,3,2024-03
O201422,2023-03-30,C100906,Water Bottle,Sports,3,840.0,2520.0,1799,721,39,Female,North,2023,3,2023-03
O206782,2025-07-03,C101846,LED Lamp,Home,2,520.0,1040.0,793,247,55,Male,West,2025,7,2025-07
O209472,2023-05-10,C100514,Bluetooth Speaker,Electronics,3,1575.0,4725.0,3586,1139,35,Male,South,2023,5,2023-05
O208191,2024-09-25,C102343,Smartwatch Pro,Electronics,3,1430.0,4290.0,2933,1357,53,Male,East,2024,9,2024-09
O209378,2023-11-30,C102096,Slim Jeans,Clothing,2,799.0,1598.0,1335,263,35,Male,Central,2023,11,2023-11
O209031,2023-03-20,C101823,Phone Case,Electronics,1,542.0,542.0,363,179,49,Female,South,2023,3,2023-03
O206339,2024-01-19,C100110,Portable Charger,Electronics,3,2251.0,6753.0,4117,2636,44,Female,Central,2024,1,2024-01
O209191,2025-05-15,C101054,Earbuds X1,Electronics,3,2155.0,6465.0,5129,1336,18,Male,South,2025,5,2025-05
O200874,2023-06-22,C101095,Lip Balm,Beauty,1,710.0,710.0,514,196,32,Male,South,2023,6,2023-06
O202297,2023-11-02,C100071,Face Serum,Beauty,2,400.0,800.0,540,260,35,Male,North,2023,11,2023-11
O202643,2023-11-14,C100472,Phone Case,Electronics,2,687.0,1374.0,1073,301,53,Female,West,2023,11,2023-11
O207579,2024-08-21,C102473,Bed Sheet Set,Home,3,617.0,1851.0,1512,339,29,Other,South,2024,8,2024-08
O201719,2025-06-30,C101363,Smartwatch Pro,Electronics,3,973.0,2919.0,1814,1105,37,Male,West,2025,6,2025-06
O205347,2025-01-03,C100824,Smartwatch Pro,Electronics,2,790.0,1580.0,978,602,31,Female,South,2025,1,2025-01
O205932,2025-03-31,C101212,Dumbbell 5kg,Sports,3,990.0,2970.0,1986,984,23,Male,North,2025,3,2025-03
O200840,2023-07-13,C101919,Water Bottle,Sports,5,868.0,4340.0,3186,1154,24,Female,Central,2023,7,2023-07
O209966,2023-02-09,C101987,Earbuds X1,Electronics,2,1426.0,2852.0,2410,442,43,Female,North,2023,2,2023-02
O200581,2025-04-02,C100636,Sneakers Lite,Clothing,1,1560.0,1560.0,1267,293,22,Female,West,2025,4,2025-04
O200204,2025-01-18,C101396,Bluetooth Speaker,Electronics,3,1373.0,4119.0,3363,756,30,Male,East,2025,1,2025-01
O201641,2024-03-10,C100034,Dumbbell 5kg,Sports,2,1083.0,2166.0,1598,568,45,Male,West,2024,3,2024-03
O202014,2023-04-18,C100042,Slim Jeans,Clothing,3,469.0,1407.0,1026,381,34,Female,South,2023,4,2023-04
O203253,2024-03-11,C101826,Bluetooth Speaker,Electronics,1,1867.0,1867.0,1442,425,48,Female,North,2024,3,2024-03
O207588,2024-12-14,C100078,Portable Charger,Electronics,3,2511.0,7533.0,5327,2206,42,Female,South,2024,12,2024-12
O200905,2024-11-02,C101074,Hoodie Cozy,Clothing,4,1349.0,5396.0,4133,2703,18,Female,North,2024,11,2024-11
O200631,2023-03-17,C102362,Bed Sheet Set,Home,2,756.0,1512.0,1185,327,41,Female,East,2023,3,2023-03
O208447,2024-09-14,C101538,Sneakers Lite,Clothing,4,1002.0,4008.0,2825,1183,25,Unknown,North,2024,9,2024-09
O207873,2024-03-19,C101447,Sneakers Lite,Clothing,2,1192.0,2384.0,1636,748,28,Male,West,2024,3,2024-03
O201974,2024-12-27,C100545,Earbuds X1,Electronics,3,2330.0,6990.0,4324,2666,59,Female,South,2024,12,2024-12
